model,task_id,lite_index,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration_s,termination_reason,device_count,device_types,device_instances,metadata_ref,summary_ref,result_ref,recorded_launch_commit,status,selection_stage,task_snapshot_available,materialized_snapshot_available,trajectory_available,evaluator_trace_available
Doubao-Seed-2.0-Pro,linux_only_259,182,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/182_linux_only_259,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/182_linux_only_259/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,7,426.153,done,2,linux,linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/182_linux_only_259/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,linux_only_295,183,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/183_linux_only_295,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/183_linux_only_295/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,5,347.36,done,2,linux,linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/183_linux_only_295/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,linux_only_313,184,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/184_linux_only_313,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/184_linux_only_313/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,32,1098.517,done,2,linux,linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/184_linux_only_313/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,linux_only_275,185,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/185_linux_only_275,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/185_linux_only_275/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,7,428.247,done,2,linux,linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/185_linux_only_275/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,linux_only_283,186,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/186_linux_only_283,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/186_linux_only_283/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,5,317.91,done,2,linux,linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/186_linux_only_283/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,linux_only_300,187,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/187_linux_only_300,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/187_linux_only_300/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.3333333333333333,0.3333333333333333,selected-attempt result.json; no new scoring or reinterpretation,5,342.585,done,2,linux,linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/187_linux_only_300/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,linux_only_251,188,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/188_linux_only_251,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/188_linux_only_251/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,7,409.856,done,2,linux,linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/188_linux_only_251/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,linux_only_327,189,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/189_linux_only_327,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/189_linux_only_327/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,6,375.108,done,2,linux,linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/189_linux_only_327/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,linux_only_331,190,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/190_linux_only_331,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/190_linux_only_331/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,4,298.163,done,2,linux,linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/190_linux_only_331/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,sh2_implicit_intent_nursery_air_comfort_infeasible_0011,191,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/191_sh2_implicit_intent_nursery_air_comfort_infeasible_0011,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/191_sh2_implicit_intent_nursery_air_comfort_infeasible_0011/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,8,356.39,done,1,home,home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/191_sh2_implicit_intent_nursery_air_comfort_infeasible_0011/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,sh3_explicit_control_plain_light_dimming_infeasible_0013,192,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/192_sh3_explicit_control_plain_light_dimming_infeasible_0013,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/192_sh3_explicit_control_plain_light_dimming_infeasible_0013/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,3,415.934,done,1,home,home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/192_sh3_explicit_control_plain_light_dimming_infeasible_0013/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,sh4_time_schedule_study_focus_sequence_feasible_0030,193,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/193_sh4_time_schedule_study_focus_sequence_feasible_0030,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/193_sh4_time_schedule_study_focus_sequence_feasible_0030/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,3,86.316,done,1,home,home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/193_sh4_time_schedule_study_focus_sequence_feasible_0030/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,sh1_state_inquiry_bedroom_energy_query_infeasible_0012,194,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/194_sh1_state_inquiry_bedroom_energy_query_infeasible_0012,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/194_sh1_state_inquiry_bedroom_energy_query_infeasible_0012/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,9,161.271,done,1,home,home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/194_sh1_state_inquiry_bedroom_energy_query_infeasible_0012/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,sh4_time_schedule_missing_balcony_light_infeasible_0014,195,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/195_sh4_time_schedule_missing_balcony_light_infeasible_0014,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/195_sh4_time_schedule_missing_balcony_light_infeasible_0014/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,2,67.523,done,1,home,home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/195_sh4_time_schedule_missing_balcony_light_infeasible_0014/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,sh3_explicit_control_close_living_curtain_feasible_0001,196,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/196_sh3_explicit_control_close_living_curtain_feasible_0001,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/196_sh3_explicit_control_close_living_curtain_feasible_0001/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,2,22.168,done,1,home,home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/196_sh3_explicit_control_close_living_curtain_feasible_0001/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,sh4_time_schedule_living_ac_temperature_feasible_0032,197,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/197_sh4_time_schedule_living_ac_temperature_feasible_0032,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/197_sh4_time_schedule_living_ac_temperature_feasible_0032/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,2,29.867,done,1,home,home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/197_sh4_time_schedule_living_ac_temperature_feasible_0032/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,sh1_state_inquiry_bathroom_humidity_feasible_0001,198,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/198_sh1_state_inquiry_bathroom_humidity_feasible_0001,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/198_sh1_state_inquiry_bathroom_humidity_feasible_0001/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,3,32.222,done,1,home,home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/198_sh1_state_inquiry_bathroom_humidity_feasible_0001/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016,199,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/199_sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/199_sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,3,98.81,done,1,home,home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/199_sh5_event_schedule_plain_light_dim_after_dryer_infeasible_0016/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
Doubao-Seed-2.0-Pro,sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016,200,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/200_sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/200_sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,2,90.245,done,1,home,home_0:home,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/doubao-seed-2.0-pro-lite/core200_20260830/run_01/200_sh6_coordinated_schedule_missing_guest_room_workflow_infeasible_0016/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
GUI-Owl-1.5-32B-Instruct,a2l2_meeting_packet_full,1,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/001_a2l2_meeting_packet_full,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/001_a2l2_meeting_packet_full/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,50,578.706,max_steps,4,android+linux,android_0:android;android_1:android;linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/001_a2l2_meeting_packet_full/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
GUI-Owl-1.5-32B-Instruct,al2_data_transform_sync,2,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/002_al2_data_transform_sync,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/002_al2_data_transform_sync/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,50,443.77,max_steps,3,android+linux,android_0:android;linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/002_al2_data_transform_sync/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
GUI-Owl-1.5-32B-Instruct,al_tutorial_screenshot,3,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/003_al_tutorial_screenshot,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/003_al_tutorial_screenshot/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,50,336.15,max_steps,2,android+linux,android_0:android;linux_0:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/gui-owl-1.5-32b-instruct-lite/core200_20260905/run_01/003_al_tutorial_screenshot/result.json,7348e006ce2a72ef39e134d3c1042de35ae11148,completed,formal_run_01,true,true,true,true
