model,baseline_key,task_id,lite_index,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration,termination_reason,summary_termination_reason,recorded_run_status,returncode,device_count,device_types,device_instances,metadata_ref,materialized_task_ref,result_ref,evaluator_trace_ref,trajectory_ref,run_metadata_ref,time_limited,environment_actions,coordination_rounds,summary_ref,case_id,case_use,interpretation_note
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_149,141,141_android_smarthome_149,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/141_android_smarthome_149,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.3333333333333333,0.3333333333333333,selected attempt recorded automatic score; no rescoring,6,146.781,done,done,completed,1,3,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/141_android_smarthome_149/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/141_android_smarthome_149/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/141_android_smarthome_149/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/141_android_smarthome_149/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/141_android_smarthome_149/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,6,6,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_336,142,142_android_smarthome_336,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/142_android_smarthome_336,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.75,0.75,selected attempt recorded automatic score; no rescoring,50,230.406,max_steps,max_steps,completed,1,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/142_android_smarthome_336/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/142_android_smarthome_336/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/142_android_smarthome_336/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/142_android_smarthome_336/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/142_android_smarthome_336/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_844,143,143_android_smarthome_844,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/143_android_smarthome_844,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,297.187,max_steps,max_steps,completed,1,3,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/143_android_smarthome_844/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/143_android_smarthome_844/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/143_android_smarthome_844/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/143_android_smarthome_844/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/143_android_smarthome_844/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_144,144,144_android_smarthome_144,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/144_android_smarthome_144,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,9,351.421,done,done,completed,1,3,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/144_android_smarthome_144/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/144_android_smarthome_144/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/144_android_smarthome_144/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/144_android_smarthome_144/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/144_android_smarthome_144/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,9,9,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_241,145,145_android_smarthome_241,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/145_android_smarthome_241,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,688.25,max_steps,max_steps,completed,1,3,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/145_android_smarthome_241/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/145_android_smarthome_241/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/145_android_smarthome_241/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/145_android_smarthome_241/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/145_android_smarthome_241/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_251,146,146_android_smarthome_251,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/146_android_smarthome_251,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.25,0.25,selected attempt recorded automatic score; no rescoring,50,451.891,done,done,completed,1,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/146_android_smarthome_251/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/146_android_smarthome_251/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/146_android_smarthome_251/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/146_android_smarthome_251/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/146_android_smarthome_251/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_265,147,147_android_smarthome_265,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/147_android_smarthome_265,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,435.407,max_steps,max_steps,completed,1,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/147_android_smarthome_265/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/147_android_smarthome_265/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/147_android_smarthome_265/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/147_android_smarthome_265/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/147_android_smarthome_265/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_877,148,148_android_smarthome_877,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/148_android_smarthome_877,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,331.969,max_steps,max_steps,completed,1,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/148_android_smarthome_877/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/148_android_smarthome_877/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/148_android_smarthome_877/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/148_android_smarthome_877/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/148_android_smarthome_877/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_846,149,149_android_smarthome_846,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/149_android_smarthome_846,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.3333333333333333,0.3333333333333333,selected attempt recorded automatic score; no rescoring,50,430.391,max_steps,max_steps,completed,1,3,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/149_android_smarthome_846/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/149_android_smarthome_846/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/149_android_smarthome_846/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/149_android_smarthome_846/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/149_android_smarthome_846/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_807,150,150_android_smarthome_807,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/150_android_smarthome_807,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.25,0.25,selected attempt recorded automatic score; no rescoring,50,286.578,max_steps,max_steps,completed,1,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/150_android_smarthome_807/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/150_android_smarthome_807/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/150_android_smarthome_807/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/150_android_smarthome_807/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/150_android_smarthome_807/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_464,151,151_android_smarthome_464,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/151_android_smarthome_464,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,12,404.313,done,done,completed,1,3,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/151_android_smarthome_464/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/151_android_smarthome_464/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/151_android_smarthome_464/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/151_android_smarthome_464/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/151_android_smarthome_464/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,12,12,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_875,152,152_android_smarthome_875,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/152_android_smarthome_875,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,223.453,max_steps,max_steps,completed,1,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/152_android_smarthome_875/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/152_android_smarthome_875/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/152_android_smarthome_875/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/152_android_smarthome_875/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/152_android_smarthome_875/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_888,153,153_android_smarthome_888,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/153_android_smarthome_888,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.3333333333333333,0.3333333333333333,selected attempt recorded automatic score; no rescoring,50,320.187,max_steps,max_steps,completed,1,3,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/153_android_smarthome_888/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/153_android_smarthome_888/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/153_android_smarthome_888/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/153_android_smarthome_888/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/153_android_smarthome_888/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_766,154,154_android_smarthome_766,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/154_android_smarthome_766,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,302.641,max_steps,max_steps,completed,1,3,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/154_android_smarthome_766/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/154_android_smarthome_766/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/154_android_smarthome_766/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/154_android_smarthome_766/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/154_android_smarthome_766/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_231,155,155_android_smarthome_231,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/155_android_smarthome_231,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,PASS,PASS,recorded_automatic; no applicable confirmed adjudication located; not reaudited,1.0,1.0,selected attempt recorded automatic score; no rescoring,3,37.485,done,done,completed,0,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/155_android_smarthome_231/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/155_android_smarthome_231/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/155_android_smarthome_231/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/155_android_smarthome_231/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/155_android_smarthome_231/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,3,3,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_016,156,156_android_smarthome_016,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/156_android_smarthome_016,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,50,242.266,max_steps,max_steps,completed,1,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/156_android_smarthome_016/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/156_android_smarthome_016/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/156_android_smarthome_016/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/156_android_smarthome_016/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/156_android_smarthome_016/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_202,157,157_android_smarthome_202,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/157_android_smarthome_202,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,5,53.843,done,done,completed,1,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/157_android_smarthome_202/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/157_android_smarthome_202/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/157_android_smarthome_202/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/157_android_smarthome_202/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/157_android_smarthome_202/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,5,5,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
